June,初級,[名詞] 六月,六月,"the sixth month of the year, after May and before July"
fruit,初級,[名詞] 水果,水果; 果實,the soft part containing seeds that is produced by a plant. Many types of fruit are sweet and can be eaten.; the part of any plant that holds the seeds
dollar,初級,[名詞] (美元) ,（美國、加拿大、澳大利亞、紐西蘭等國的貨幣單位）元; 美元幣值（用於與其他國家貨幣幣值作比較時）,"the standard unit of money used in the US, Canada, Australia, New Zealand, and other countries; the value of the US dollar, used in comparing the values of different types of money from around the world"
land,初級,[動詞] 登陸; [名詞] 陸地,陸地，地面; 地，土地,"the surface of the earth that is not covered by water; an area of ground, especially when used for a particular purpose such as farming or building"
ground,初級,[名詞] 地面,地，地面; 土；土壤；土地,the surface of the earth; soil
figure,初級,[動詞] (估計;描繪) ; [名詞] (外形;數字;圖表;(溜冰等)花式) ,數字; 一位／兩位數的,the symbol for a number or an amount expressed in numbers; between 1 and 9/between 10 and 99
America,初級,[名詞] 美國;美洲,美國，美利堅合眾國; 美洲；北美洲；南美洲,the United States of America; North America and/or South America
culture,初級,[名詞] 文化,文化（尤指某一群體在某一時期普遍的風俗習慣和信仰）; 文化，文藝,"the way of life, especially the general customs and beliefs, of a particular group of people at a particular time; music, art, theatre, literature, etc."
body,初級,[名詞] 身體,（人或動物的）軀體；身體; 軀幹,"the whole physical structure that forms a person or animal; the main part of a person's or animal's body, without the head, or without the head, arms, and legs"
name,初級,[動詞] 給...取名;列舉; [名詞] 名字,名字，名稱; 名譽，名聲,"the word or words that a person, thing, or place is known by; the opinion or reputation that someone or something has"
clothes,初級,[名詞] 衣服,衣服，衣物,"things such as dresses and trousers that you wear to cover, protect, or decorate your body"
sit,初級,[動詞] (坐) ,（使）坐，（使）坐下，（使）就座; （?畫家、攝影師等）做模特兒,"to (cause someone to) be in a position in which the lower part of the body is resting on a seat or other type of support, with the upper part of the body vertical; to be a model for a painter, photographer, etc."
roll,初級,[動詞] 捲;滾; [名詞] 滾動;(一)捲;捲餅;隆隆聲;名單,（使）翻滾；（使）滾動; 滾動；滾移；飄移,to (cause something to) move somewhere by turning over and over or from side to side; to move somewhere easily and without sudden movements
move,初級,"[動詞] 移動; [名詞] 動,移動;移居",（使）改變位置，動；（使）移動; （棋類遊戲中）走棋，走子，（棋子）被移動,to (cause to) change position; to change the position of one of the pieces used in a board game
turn,初級,[動詞] 轉; [名詞] 輪到,（使）轉動；（使）旋轉; （使）轉向；（使）轉身,to (cause to) move in a circle around a fixed point or line; to (cause to) change the direction in which you are facing or moving
assume,初級,[動詞] 假定,假定，假設；臆斷，想當然地認為; 冒充，冒稱；假裝，裝出,"to accept something to be true without question or proof; to pretend to have a different name or be someone you are not, or to express a feeling falsely"
bear,初級,[動詞] (承受) ; [名詞] (熊) ,忍受；容忍；經受；承擔; （糟糕或可怕得）不敢想像,"to accept, tolerate, or endure something, especially something unpleasant; to be too unpleasant or frightening to think about"
admit,初級,[動詞] 承認;准許進入;可容納,（尤指不情願地）承認；供認；招認; 認輸，承認失敗,"to agree that something is true, especially unwillingly; to accept that you have failed and give up"
let,初級,[動詞] 讓; [動詞] let(讓) 的過去式及過去分詞,讓；允許；准許; 任由,"to allow something to happen or someone to do something by not doing anything to stop an action or by giving your permission; used to show that you accept what is going to happen, although you do not like it"
waiting,初級,[動詞] wait(等候) 的現在分詞,等待，等候；期盼，盼望; 延後；耽擱,"to allow time to go by, especially while staying in one place without doing very much, until someone comes, until something that you are expecting happens or until you can do something; to be done or to happen at a later time"
offer,初級,"[動詞] 提供; [名詞] 提供,提議;出價;報價",主動給予；主動提出；提議; （向神）祈禱，祭獻,to ask someone if they would like to have something or if they would like you to do something; to say a prayer or make a sacrifice (= an act of killing or giving up something) to a god
can,初級,"[助動詞] 能,會;可能;可以;必須",能，會; 可以，行，好,to be able to; used to say that you can and will do something
see,初級,[動詞] 看見,看見；看出; 看，觀看（電影、電視節目等）,"to be conscious of what is around you by using your eyes; to watch a film, television programme, etc."
stand,初級,"[動詞] (站住; 堅持; 面對; 承擔...任務) ; [名詞] (攤子;停止,站立； 立場;態度) ",（使）直立；（使）站立；豎放；（尤指）站起來; （使）處於，進入（特定狀態或境況）,"to be in a vertical state or to put into a vertical state, especially (of a person or animal) by making the legs straight; to be in, cause to be in, or get into a particular state or situation"
lie,初級,[動詞] 說謊;躺; [名詞] 謊言,躺；平躺；平臥; 位於，處在，坐落在,"to be in or move into a horizontal position on a surface; If something lies in a particular place, position, or direction, it is in that place, position, or direction."
welcome,初級,"[形容詞] 受歡迎的;令人愉快的;被允許的; [動詞] 歡迎; [名詞] 歡迎,款待;歡迎辭",樂於接受；歡迎；鼓勵；支持; 歡迎，迎接,to be pleased about and encourage or support something; to meet and speak to someone in a friendly way when they arrive
start,初級,[動詞] 開始; [名詞] 出發;開端;啟動,開始；著手; （企業或其他機構）開業，開始營運；創辦，開辦,"to begin doing something; If a business or other organization starts, or if someone starts one, it is created and starts to operate."
act,初級,"[動詞] 扮演; [名詞] 行動,法案",行為，行事；舉止，表現; 做事；採取行動,to behave in the stated way; to do something for a particular purpose or to solve a problem
treat,初級,[動詞] 對待;治療; [名詞] 款待,對待; 治療，醫治,"to behave towards someone or deal with something in a particular way; to use drugs, exercises, etc. to cure a person of a disease or heal an injury"
think,初級,[動詞] 想,相信；覺得；思考; 認為…不怎麼樣,to believe something or have an opinion or idea; to have a low opinion of someone or something
dig,初級,[動詞] 挖掘,挖，挖掘（土）; 鑿出，打（洞）,"to break up and move soil using a tool, a machine, or your hands; to form a hole by moving soil"
gathered,初級,[動詞] gather(集合) 的過去式及過去分詞,收集，搜集；聚集，集攏; 擁抱；抱住,"to collect several things, often from different places or people; to put your arms around someone and hold or carry them in a careful or loving way"
return,初級,[動詞] 回;還; [名詞] 回答;收益;利息;來回票;退貨,回；返回; 恢復至（原來的狀態）,"to come or go back to a previous place; If people or things return to a previous condition, they go back to that condition."
entering,初級,[動詞] enter(輸入;進入) 的現在分詞,進來；進去；進入; （?…）報名參加（競賽、考試等）；安排…參加,"to come or go into a particular place; to be included in a competition, race, or exam, or to arrange for someone else to do this"
include,初級,[動詞] 包含,包含；包括,"to contain something as a part of something else, or to make something part of something else"
baked,初級,[動詞] bake(烘;烤) 的過去式及過去分詞,烘，烤; 窯燒（磚塊等）,"to cook inside an oven, without using added liquid or fat; to make something such as earth or clay hard by heating it, usually in order to make bricks"
beat,初級,[動詞] 擊敗;敲擊; [動詞] beat(擊敗;敲擊) 的過去式; [動詞] beat(擊敗;敲擊) 的過去分詞; [名詞] 敲打;敲擊聲;心跳聲;滴答聲;拍子,打敗，戰勝; （非正式）比…好；比…更有樂趣,to defeat or do better than; to be better or more enjoyable than another activity or experience
invented,初級,[動詞] invent(發明) 的過去式及過去分詞,發明，創造; 捏造，編造，虛構,"to design and/or create something that has never been made before; to create a reason, excuse, story, etc. that is not true, usually to deceive someone"
look,初級,[動詞] 看; [名詞] 看;瞥;臉色;眼神;表情,看，瞧，注視; 找，尋找，搜索,to direct your eyes in order to see; to try to find something or someone
find,初級,[動詞] 找到,（偶然）發現，碰上；找到，尋得；找出，查明; 發現（存在或已發生）,"to discover, especially where a thing or person is, either unexpectedly or by searching, or to discover where to get or how to achieve something; to realize that something exists or has happened"
like,初級,[動詞] 喜歡; [介系詞] 像;如,喜歡，喜愛; （在網路社群上）加讚,to enjoy or approve of something or someone; to show that you think something is good on a social networking website by clicking on a symbol or the word 'like'
feel,初級,[動詞] 感覺,覺得；感到；體會到; 想要；想做,"to experience something physical or emotional; to have a wish for something, or to want to do something, at a particular moment"
thank,初級,[動詞] 感謝; [名詞] 感謝;謝意;謝辭,感謝，謝謝,to express to someone that you are pleased about or are grateful for something that they have done
stop,初級,[動詞] 停止; [名詞] 車站,（使）停止；（使）停下；中斷; （使）停止工作，（使）停止運作,to finish doing something that you were doing; to not continue to operate
learn,初級,[動詞] 學習,學，學習; 記住，記,to get knowledge or skill in a new subject or activity; to make yourself remember a piece of writing by reading it or repeating it many times
buy,初級,[動詞] 買,買，購買; （做某事或付款以）封住…的嘴,"to get something by paying money for it; to pay someone or do something for someone, so that that person does not tell anyone something that they know about and that you want to remain secret"
spend,初級,[動詞] 花費(錢或時間),花費；用，花（錢）; 花（時間）；度過,to give money as a payment for something; to use time doing something or being somewhere
pay,初級,[動詞] 付錢; [名詞] 薪俸;報酬;報償;懲罰,付費；付酬; 使損益相當；回本,"to give money to someone for something you want to buy or for services provided; If something pays for itself, it works so well that it saves the same amount of money that it cost."
called,初級,[動詞] call(喊;打電話) 的過去式及過去分詞,給…取名，給…命名；稱呼; （尤指小孩的行為）謾?…，辱?…,"to give someone or something a name, or to know or address someone by a particular name; If a person, especially a child, calls someone names, he or she addresses that person with a name that is intended to be offensive."
provide,初級,[動詞] (供應) ,提供，供給; （法律或裁決）規定,to give someone something that they need; (of a law or decision) to say that something must happen if particular conditions exist
sell,初級,[動詞] 賣,賣，出售; 被以（…方式／數量／價格）購買,to give something to someone else in return for money; to be bought in the way or quantities that are mentioned; to be sold at the price mentioned 
seem,初級,[動詞] 似乎是,似乎；仿佛,to give the effect of being; to be judged to be
leave,初級,[動詞] 離開;丟下; [名詞] 准假;休假,離開；離去；走開; 遺留，遺忘,"to go away from someone or something, for a short time or permanently; to not take something or someone with you when you go, either intentionally or by accident"
damage,初級,[動詞] 損害; [名詞] 損害,損害，危害；損壞；傷害; 損害，危害；損壞；傷害,to harm or spoil something; harm or injury
know,初級,[動詞] 知道,知道，熟悉，了解; （用於詢問資訊）知道,to have information in your mind; used to ask someone to tell you a piece of information
keep,初級,[動詞] 保留;保持,保有；保存；保留; 經營，管理（小店鋪）,to have or continue to have in your possession; to own and manage a small shop
sharing,初級,[動詞] share(分享) 的現在分詞,分享；共用; 分配,"to have or use something at the same time as someone else; to divide food, money, goods, etc. and give part of it to someone else"
able,初級,[形容詞] 能;有能力的,能夠做某事; 更易於做某事,"to have the necessary physical strength, mental power, skill, time, money, or opportunity to do something; to find it easier to do something"
need,初級,"[動詞] 需要; [助動詞] (用於疑問句和否定句)需要,必須; [名詞] 需要;需求;貧窮",必須，需要; 應該，需要,"to have to have something, or to want something very much; If you say that someone or something needs something else, you mean that they should have it, or would get an advantage from having it."
carrying,初級,[動詞] carry(提;搬運) 的現在分詞,背；扛；抱；抬；搬；載; 運送；輸送，傳輸,"to hold something or someone with your hands, arms, or on your back and transport it, him, or her from one place to another; to move someone or something from one place to another"
grow,初級,[動詞] 種植;成長,增多；增大；增強；增長；成長；長大; （頭髮或指甲）長長，留長，蓄長,"to increase in size or amount, or to become more advanced or developed; If your hair or nails grow, or if you grow them, they become longer."
studying,初級,[動詞] study(學習;讀書) 的現在分詞,學習；攻讀，研讀; 仔細研究；調查,"to learn about a subject, especially in an educational course or by reading books; to examine something very carefully"
raise,初級,[動詞] 舉起;提高; [名詞] 加薪;賭注加碼,舉起；抬起；提起; 增加；提高；改善,"to lift something to a higher position; to cause something to increase or become bigger, better, higher, etc."
love,初級,"[動詞] 愛好,喜歡; [名詞] 愛",愛，喜愛; 喜愛，喜歡,"to like another adult very much and be romantically and sexually attracted to them, or to have strong feelings of liking a friend or person in your family; to like something very much"
prefer,初級,[動詞] (更喜歡) ,寧可，更喜愛；覺得還是…更可取; 舉報；提出（控告）,"to like, choose, or want one thing rather than another; to accuse someone officially"
watch,初級,[動詞] 注意看; [名詞] 手錶,觀看；注視; 看護；照顧,"to look at something for a period of time, especially something that is changing or moving; to stay with someone or something, such as a child, for a short time to make certain that he, she, or it is safe"
read,初級,[動詞] (閱讀) ,閱讀；看懂；讀到; 朗讀；讀出,to look at words or symbols and understand what they mean; to say the words that are printed or written
search,初級,"[動詞] 搜尋;搜查; [名詞] 搜查,搜尋;檢查;探索,調查",搜查；搜索; 尋找答案；思索,to look somewhere carefully in order to find something; to try to find the answer to a problem
travel,初級,[動詞] 旅行; [名詞] 旅行,（通常指長途）旅行; 行進,"to make a journey, usually over a long distance; to move or go from one place to another"
draw,初級,[動詞] 畫;繪製;描寫,畫，繪畫; 吸引，引起（興趣、注意）,to make a picture of something or someone with a pencil or pen; to attract attention or interest
check,初級,[動詞] 檢查,檢查；核查，核對; 得到資訊；核實,"to make certain that something or someone is correct, safe, or suitable by examining it, him, or her quickly; to find out about something"
helped,初級,[動詞] help(幫忙) 的過去式及過去分詞,幫助，幫忙; （使）好轉；（使）緩解,"to make it possible or easier for someone to do something, by doing part of the work yourself or by providing advice, money, support, etc.; If something helps a difficult or painful situation, it improves it or makes it easier or less painful."
write,初級,[動詞] 寫,寫，書寫；寫（字）; （給…）寫信,"to make marks that represent letters, words, or numbers on a surface, such as paper or a computer screen, using a pen, pencil, or keyboard, or to use this method to record thoughts, facts, or messages; to send a letter or message to someone, giving them information or expressing your thoughts or feelings"
singing,初級,[動詞] sing(唱歌) 的現在分詞,唱歌；演唱; 嗚嗚作響，發嗡嗡聲,"to make musical sounds with the voice, usually a tune with words; to make or be filled with a (high) ringing sound"
encourage,初級,[動詞] 鼓勵;助長,刺激，激勵；促進；助長; （透過言語或行動）鼓勵，支援,"to make someone more likely to do something, or to make something more likely to happen; to talk or behave in a way that gives someone confidence to do something"
create,初級,[動詞] 創造,創造；創建；創作；發明; 生氣，發怒,"to make something new, or invent something; to show that you are angry"
created,初級,[動詞] create(創造) 的過去式及過去分詞,創造；創建；創作；發明; 生氣，發怒,"to make something new, or invent something; to show that you are angry"
produce,初級,[動詞] 製造;出產,生產；出產；製造; 生，生育,"to make something or bring something into existence; When animals produce young, they give birth to them."
come,初級,[動詞] 到來; [動詞] come(到來) 的過去分詞,（朝向或跟隨說話人）來，過來; （朝向聽者方向）來,to move or travel towards the speaker or with the speaker; to move or travel in the direction of the person being spoken to
putting,初級,[動詞] put(放置) 的現在分詞,把…放在；放置; 寫,"to move something or someone into the stated place, position, or direction; to write something"
dance,初級,[動詞] 跳舞; [名詞] 舞會,跳（舞），舞蹈; （輕快地）舞動；搖曳；跳動,to move the body and feet to music; to move quickly and lightly
hit,初級,[動詞] 打;擊; [動詞] hit(打;擊) 的過去式及過去分詞; [名詞] 打擊;安打;一炮打響,擊，打; 碰撞,"to move your hand or an object onto the surface of something so that it touches it, usually with force; to touch something with sudden force"
lose,初級,[動詞] 輸;失去,丟失，遺失; 失去,to no longer have something because you do not know where it is; to have something or someone taken away from you
stay,初級,"[動詞] 停留; [名詞] 停留,逗留;停止;延後;持續力",留下；停留; 繼續做；保持,"to not move away from or leave a place or situation; to continue doing something, or to continue to be in a particular state"
get,初級,[動詞] 得到;拿到,獲得，得到；買到；賺得，贏得; 收到；得到；接到,"to obtain, buy, or earn something; to receive or be given something"
getting,初級,[動詞] get(得到;拿到) 的現在分詞,獲得，得到；買到；賺得，贏得; 收到；得到；接到,"to obtain, buy, or earn something; to receive or be given something"
give,初級,[動詞] 給,送給；提供；贈與；給予; 支付；付（款）,"to offer something to someone, or to provide someone with something; to pay someone a particular amount"
downstairs,初級,[形容詞] 樓下的; [副詞] 樓下地,朝樓下，在樓下（尤指底層）,"to or on a lower floor of a building, especially the ground floor"
control,初級,[動詞] 控制; [名詞] 支配;控制;操縱裝置;指揮部,命令；控制；管制；克制; 掌握；控制（權）；克制（力）；支配（權）,"to order, limit, or rule something, or someone's actions or behaviour; the act of controlling something or someone, or the power to do this"
make,初級,[動詞] 製造; 使得,做；製作；製造; 執導；製作；拍攝；出演,"to produce something, often using a particular substance or material; To make a film or television programme is to direct, produce it, or act in it."
say,初級,[動詞] 說,說；講；陳述；表達；說明; 認?；相信,"to pronounce words or sounds, to express a thought, opinion, or suggestion, or to state a fact or instruction; to think or believe"
supply,初級,"[動詞] 供給,供應; [名詞] 生活用品;補給品",供應，提供，供給; 供應量，供給量,"to provide something that is wanted or needed, often in large quantities and over a long period of time; an amount of something that is available for use"
tear,初級,[動詞] 撕; [名詞] 眼淚,（被）撕開，（被）撕掉，（被）撕裂; 狂奔；疾馳；匆忙行動,"to pull or be pulled apart, or to pull pieces off; to move very quickly"
jump,初級,[動詞] 跳躍; [名詞] 跳躍;暴漲,跳，躍；跳躍; 跳躍；躍過,to push yourself suddenly off the ground and into the air using your legs; to push yourself suddenly off the ground in order to go over something
ask,初級,[動詞] 問,問，詢問；請求，徵求; 仔細考慮某事,"to put a question to someone, or to request an answer from someone; to consider something carefully"
set,初級,[形容詞] 固定的;下定決心的;準備好的;呆滯的; [動詞] 安放;沒入; [動詞] set(安放;沒入) 的過去式及過去分詞; [名詞] 套;組,放，置；使處於（指定的地方、位置）; （故事、電影等）以…?背景,"to put something in a particular place or position; If a story, film, etc. is set in a particular time or place, the action in it happens in that time or place."
use,初級,[動詞] 利用; [名詞] 用途,用，使用；利用；運用; 消耗；用掉，用完,"to put something such as a tool, skill, or building to a particular purpose; to reduce the amount of or finish something, by eating it, burning it, writing on it, or by a chemical reaction"
touch,初級,"[動詞] 觸摸; [名詞] 觸,碰;接觸;潤色;特長,才能;少許",碰，觸摸; （兩個或兩個以上的物品）接觸,to put your hand or another part of your body lightly onto and off something or someone; (of two or more things) to be so close together that there is no space between; to be in contact
wave,初級,[動詞] 揮動; [名詞] 波浪,揮（手）；招手，擺手（表示問候、指示或強調）; 揮手示意（某人）離開／繼續向前（等等）,"to raise your hand and move it from side to side as a way of greeting someone, telling someone to do something, or adding emphasis to an expression; to make a movement with your hand that tells someone to move in a particular direction"
hear,初級,[動詞] 聽見,聽見，聽到; 聽說，得知,to receive or become conscious of a sound using your ears; to be told information about something
strike,初級,[動詞] 打擊;(鐘)敲響; [名詞] 攻擊;罷工,罷工; 突然侵襲；使受折磨；使遭受重創,"to refuse to continue working because of an argument with an employer about working conditions, pay levels, or job losses; to cause a person or place to suffer severely from the effects of something very unpleasant that happens suddenly"
take,初級,[動詞] 拿;帶;採用,拿；奪取；取走; 減，減去,"to remove something, especially without permission; to subtract a number (= remove it from another number)"
taking,初級,[動詞] take(拿;帶;採用) 的現在分詞,拿；奪取；取走; 減，減去,"to remove something, especially without permission; to subtract a number (= remove it from another number)"
tell,初級,[動詞] (告訴) ,講述，說；告訴; 說謊，撒謊,"to say something to someone, often giving them information or instructions; to say something/things that are not true"
claim,初級,"[動詞] 聲稱；認領；索取; [名詞] 主張,斷言",聲稱；宣稱；斷言；主張; 聲稱擁有（成員）,"to say that something is true or is a fact, although you cannot prove it and other people might not believe it; If an organization or group claims a particular number of members, that number of people are believed to belong to it."
speak,初級,[動詞] 說;講,說話，談話；說; （表示看問題的角度）大體上說／從歷史的角度看／嚴格地說（等等）,"to say words, to use the voice, or to have a conversation with someone; talking from a particular point of view"
meet,初級,[動詞] 遇見,（和…）初次見面；（與…）相識; （與…）會面，會合,to see and talk to someone for the first time; to come together with someone intentionally
recycle,初級,[動詞] 回收,分揀收集（垃圾）用於回收再用; （出於別的目的）再次利用,to sort and collect rubbish in order to treat it and produce useful materials that can be used again; to use something again for a different purpose
consider,初級,[動詞] 考慮,認真考慮，斟酌，細想; 考慮到；注意到,to spend time thinking about a possibility or making a decision; to give attention to a particular subject or fact when judging something else
become,初級,[動詞] 變成; [動詞] become(變成) 的過去分詞,變成；成為；變得; 使好看；適合，適於,"to start to be; to cause someone to look attractive, or to be suitable for someone"
begin,初級,[動詞] (開始) ,開始；開始進行（或存在）; 著手（於）,to start to happen or exist; to start to do something
avoid,初級,[動詞] 避免,避開；逃避; 避免；防止,to stay away from someone or something; to prevent something from happening or to not allow yourself to do something
saved,初級,[動詞] save(救;省;存錢) 的過去式及過去分詞,挽救，搭救，救助; 使（某人）免遭殺害；救（某人）的性命,"to stop someone or something from being killed, injured, or destroyed; to stop someone from being killed"
achieve,初級,[動詞] (實現) ,（尤指經過努力）完成；達到；實現,"to succeed in finishing something or reaching an aim, especially after a lot of work or effort"
into,初級,[介系詞] 進入,進入，到…裡面; 成為，轉為,"to the inside or middle of a place, container, area, etc.; used to show when a person or thing is changing from one form or condition to another"
go,初級,[動詞] 去;走; [名詞] 輪到的機會;嘗試,去；走; 移動；行走,to travel or move to another place; to be in the process of moving
fight,初級,[動詞] 打架;作戰; [名詞] 打架;戰鬥,搏鬥；打鬥；打架; 努力擊敗（或爭取）；（與…）作鬥爭,"to use physical force to try to defeat another person or group of people; to use a lot of effort to defeat or achieve something, or to stop something happening"
hope,初級,"[動詞] 希望; [名詞] 希望,期望",希望，盼望; 希望，祈望,"to want something to happen or to be true, and usually have a good reason to think that it might; something good that you want to happen in the future, or a confident feeling about what will happen in the future"
score,初級,[動詞] (得分) ; [名詞] (得分; 二十; 刻痕; 樂譜) ,（體育比賽、考試等中）得（分）; 贏；成功；達到,"to win or get a point, goal, etc. in a competition, sport, game, or test; to succeed in an activity or to achieve something"
want,初級,[動詞] 想要,想要，希望（英國英語中禮貌的請求不用 want）; 希望（或需要）（某人）到場,"to wish for a particular thing or plan of action. ""Want"" is not used in polite requests; to wish or need someone to be present"
sign,初級,[動詞] 簽字;做信號; [名詞] 記號,簽（名），署（名）；簽署，簽字; 與（球員）簽約,"to write your name, usually on a written or printed document, to show that you agree with its contents or have written or created it yourself; in sport, to make a legal written agreement to employ a player"
everywhere,初級,[副詞] 處處,各個地方，處處，各處,"to, at, or in all places or the whole of a place"
where,初級,[副詞] 在哪兒; [連接詞] 在...處;到...的地方;...的地方,去哪裡；在哪裡; 處於某種階段；到了某種地步,"to, at, or in what place; used when referring to a particular stage in a process or activity"
up,初級,[形容詞] 向上的;上行的; [副詞] 向上; [介系詞] 向...上,向較高處；向上；（價值、數位或水準）加大地；增高地; （從地下）往地面地,"towards a higher position; towards a higher value, number, or level; out of the ground"
pair,初級,[名詞] 一副,一對，一雙; 一對（配偶或合作夥伴）,"two things of the same appearance and size that are intended to be used together, or something that consists of two parts joined together; two people who have a romantic relationship or are doing something together"
helpless,初級,"[名詞] help(幫助;幫手,助手) 的衍生的形容詞",無助的，無奈的,unable to do anything to help yourself or anyone else
wild,初級,"[形容詞] 野生的;無法無天的; [名詞] 荒野,荒地;未開發的地方",瘋狂的；狂暴的；猛烈的; 不尋常的；極棒的；非凡的,"uncontrolled, violent, or extreme; very unusual, often in a way that is attractive or exciting"
strange,初級,[形容詞] 奇怪的,不尋常的；奇怪的；不可思議的; 感覺不舒服；感覺不正常,"unusual and unexpected, or difficult to understand; to feel uncomfortable and not normal or correct"
else,初級,"[形容詞] 其他的; [副詞] 其他,另外;否則,要不然",（用於以 any-，every-，no- 和 some- 開頭的詞後面，或用於 how，what，where，who，why 之後，但不用於 which 之後）其他，另外，別的,"used after words beginning with any-, every-, no-, and some-, or after how, what, where, who, why, but not which, to mean 'other', 'another', 'different', 'extra'"
hey,初級,[感歎詞] 嗨;喂,（用於引起注意，有時顯得不禮貌）嘿，喂; （用於打招呼）嘿，喂,"used as a way of attracting someone's attention, sometimes in a way that is not very polite; used as a greeting"
us,初級,[代名詞] 我們 (受格),（用作動詞或介詞的受詞）我們; （尤用於口語）我，咱,used as the object of a verb or a preposition to refer to a group that includes the speaker and at least one other person; (especially used in spoken English) me
we,初級,[代名詞] 我們,（用作動詞的主語）我們; （講話者或作者用來指代自己與聽眾或讀者）我們,used as the subject of a verb to refer to a group including the speaker and at least one other person; used by a speaker or a writer to refer to themselves and the people listening or reading
he,初級,[代名詞] 他,他（用於指代男人、男孩或雄性動物）; 他（用於指代性別未知的人）,"used as the subject of a verb to refer to a man, boy, or male animal that has already been mentioned; used to refer to a person whose sex is not known"
she,初級,[代名詞] 她,她；（指雌性動物）牠; （代替 it，尤用以指代已提及的國家、輪船或車輛）,"used as the subject of a verb to refer to a woman, girl, or female animal that has already been mentioned; used instead of ""it"" to refer to a country, ship, or vehicle"
they,初級,[代名詞] 他們,（作主語）他們，她們，它們; ﹙用於代替 he 或 she﹚他／她,"used as the subject of a verb to refer to people, animals, or things already mentioned or, more generally, to a group of people not clearly described; used to avoid saying ""he or she"""
it,初級,[代名詞] 它,（用作主詞或受詞）它，這，那（指上文提到的事物、動物或情況）; （用作主詞或受詞）它，這，那（指句末的片語）,"used as the subject of a verb, or the object of a verb or preposition, to refer to a thing, animal, situation, or idea that has already been mentioned; used as the subject or object of a verb to represent a phrase at the end of the sentence"
such,初級,[形容詞] 如此的; [代名詞] 這樣的人(或事物);上述的人(或事物),（用於名詞或名詞片語前表示強調）如此，這麼; 那樣的；這樣的，同樣的,used before a noun or noun phrase to add emphasis; of a particular or similar type
to,初級,[介系詞] 到;向,（用於動詞前，表示不定式）; （用於某些動詞後，尤其是不定式所描述的動作將會隨後發生時）,"used before a verb to show that it is in the infinitive; used after some verbs, especially when the action described in the infinitive will happen later"
the,初級,[冠詞] 這,（用於名詞前，指聽者或讀者已知的事物或人，尤指已提到的或能被領會的事物或人）; （用於某些名詞前，表示泛指一類地方）,"used before nouns to refer to particular things or people that have already been talked about or are already known or that are in a situation where it is clear what is happening; used before some nouns that refer to place when you want to mention that type of place, without showing exactly which example of the place you mean"
who,初級,[代名詞] 誰,誰，甚麼人; （與表示「知道」的動詞連用，表示不知道）,"used especially in questions as the subject or object of a verb, when asking which person or people, or when asking what someone's name is; used with verbs that relate to knowing, when you want to say that something is not known"
this,初級,"[形容詞] 這; [副詞] 這麼,這樣地; [代名詞] 這個;這人;這事",這，這個; （用以介紹他人時）這位是…,"used for a person, object, idea, etc. to show which one is referred to; used when you introduce someone to someone else"
as,初級,"[副詞] 跟...一樣地,同樣地;如同;例如; [介系詞] 以…的身份；作為; [連接詞] 依照;當...時",（用於比較）像…（一樣），和…（一樣）; 以…的身份；作為,used in comparisons to refer to the degree of something; used to describe the purpose or quality of someone or something
anything,初級,[代名詞] 任何事物,（用於疑問句或否定句中）任何事物，任何東西; 無論甚麼東西；隨便甚麼事情,"used in questions and negatives to mean ""something""; any event, act, object, or situation"
shall,初級,[助動詞] 將;應該,（用於在主語? I 或 we 時替代 will）; （與 I 或 we 連用，表示建議）,"used instead of ""will"" when the subject is ""I"" or ""we""; used, with ""I"" or ""we"", to make a suggestion"
many,初級,[形容詞] 很多的; [代名詞] 許多,許多（主要用於否定句和疑問句中，或者帶有「too」、「so」和「as」 等的句子中）,"used mainly in negative sentences and questions and with ""too"", ""so"", and ""as"" to mean ""a large number of"""
what,初級,"[形容詞] 什麼;多麼,何等; [代名詞] 什麼",甚麼; （用於疑問句中，表示驚奇或不相信）,used to ask for information about people or things; used in questions that show you are surprised or do not believe something
or,初級,[連接詞] 或,（用於連接不同的可能性）或，或者；還是，亦或; （用於否定動詞後）也不,used to connect different possibilities; used after a negative verb to mean not one thing and also not another
pulled,初級,[動詞] pull(拉) 的過去式及過去分詞,（肉）慢火煮到柔軟易撕的,"used to describe meat that is cooked slowly until it is very soft, so that it can be easily pulled apart into strips when it is served"
dry,初級,[形容詞] 乾的; [動詞] 曬乾;風乾,乾的，乾燥的; （河流等）乾涸，乾枯,"used to describe something that has no water or other liquid in, on, or around it; If a river or other area of water runs dry, the water gradually disappears from it."
may,初級,[助動詞] 可能; [名詞] 五月,（表示可能性）可能，也許; （用於請求許可或表示允許）可以,used to express possibility; used to ask or give permission
not,初級,[副詞] 不,（用於 be，can，have，will，must 等動詞後構成否定表達，在口語中常簡略為n't）不; （用於否定其後的單詞或詞組）不，沒有,"used to form a negative phrase after verbs like ""be"", ""can"", ""have"", ""will"", ""must"", etc., usually used in the short form ""n't"" in speech; used to give the next word or group of words a negative meaning"
but,初級,[介系詞] 除...以外; [連接詞] 但是,但是，不過；而；相反; 除…外,"used to introduce an added statement, usually something that is different from what you have said before; except"
than,初級,[介系詞] 比; 超過; [連接詞] 比較,比; （與 more 或 less 連用，比較數量）,"used to join two parts of a comparison; used with ""more"" or ""less"" to compare numbers or amounts"
and,初級,[連接詞] 和；及；而；就,（用於連接兩個詞、片語、句子成分或相關語句）和，及，又，並; 等等,"used to join two words, phrases, parts of sentences, or related statements together; together with other similar things"
